category,title,content
Spor,2015-16 Türkiye Erkekler Voleybol 1. Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2015-16 sezonu, Efeler Ligi'nin 46. sezonudur. Altı şehirden (İstanbul, Ankara, İzmir, Bursa, Gaziantep ve Tokat) 12 takımın katıldığı lig, deplasmanlı lig + final grubu sistemiyle oynanmıştır.

Ligi Final Grubu'nda 15 puan toplayan Halkbank şampiyon tamamlarken, ligin son 2 sırasında yer alan Bornova Anadolu Lisesi ve Şahinbey Belediyesi ligden düşmüştür."
Spor,654. Kırkpınar Yağlı Güreşleri,"654. Kırkpınar Yağlı Güreşleri, 2015 yılında Edirne'de Sarayiçi Er Meydanı'nda gerçekleştirildi.[1] 654. Tarihi Kırkpınar Yağlı Güreşleri'nde başpehlivanlığı, finalde rakibi Osman Aynur'u yenen Orhan Okulu  kazandı.[2]"
Spor,2015 Avrupa Gençler Güreş Şampiyonası,"2015 Avrupa Gençler Güreş Şampiyonası(U20), 23-28 Haziran 2015 tarihleri arasında Türkiye'nin İstanbul kentinde gerçekleştirildi.[1][2]"
Spor,2015 Avrupa Karate Şampiyonası,2015 Avrupa Karate Şampiyonası 50.ncisi olarak 19-22 Mart 2015 tarihleri arasında Türkiye'nin İstanbul kentindeki Sinan Erdem Spor Salonunda gerçekleştirilmiştir.[1]
Spor,2015 Avrupa Oyunları'nda Türkiye,"Türkiye, 12-28 Haziran tarihleri arasında Bakü'de düzenlenmiş olan 2015 Avrupa Oyunları'nın katılımcılarındandı. 109'u erkek, 81'i kadın toplam 190 Türk sporcu oyunlarda yer aldı.[1]"
Spor,2014-15 Süper Lig (buz hokeyi),"2014-15 Süper Lig, Süper Lig'in 23. sezonudur. Dört takımın katıldığı ligde sezonun şampiyonu Zeytinburnu Belediyespor oldu."
Spor,2015-16 Süper Lig (buz hokeyi),"2015-16 Süper Lig, Süper Lig'in 24. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Zeytinburnu Belediyespor oldu."
Spor,2015 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2015 Cumhurbaşkanlığı Türkiye Bisiklet Turu, 26 Nisan-03 Mayıs 2015 tarihleri arasında Türkiye'de, 51.si düzenlenen çok etaplı yol bisikleti yarışı organizasyonu. Yarış Alanya'da başlamış, İstanbul'da sona ermiştir.[1]"
Spor,2015 Dünya Atletizm Şampiyonası'nda Türkiye,Türkiye 22-30 Ağustos 2015 tarihlerinde Çin'in başkenti Pekin'de düzenlenen 2015 Dünya Atletizm Şampiyonası'nda mücadele etmiştir.
Spor,2014-15 Türkiye Erkekler Hentbol Süper Ligi,2014-15 Türkiye Erkekler Hentbol Süper Ligi Türkiye hentbolunun en yüksek ligi olan Türkiye Erkekler Hentbol Süper Ligi'nin 38. sezonu.
Spor,Fenerbahçe (erkek voleybol takımı) 2014-15 sezonu,Fenerbahçe Voleybol Takımı 2014-15 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etti. Normal sezonu dördüncü bitiren Sarı Kanaryalar play-off çeyrek finalinde elendi. Klasman maçlarında son sırada kalan Fenerbahçe bu sonuçla ligi sekizinci olarak bitirmiş oldu ve müteakip sezon Avrupa Kupalarında mücadele etmeye hak kazanamadı.
Spor,Fenerbahçe (erkek voleybol takımı) 2015-16 sezonu,Fenerbahçe Voleybol Takımı 2015-16 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etmiştir.
Spor,Fenerbahçe Masa Tenisi Şubesi 2014-15 sezonu,"Fenerbahçe Masa Tenisi Şubesi erkek takımı 2014-15 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiş, Türkiye Masatenisi Şampiyonası'nda tarihindeki 10. şampiyonluğunu kazanmıştır."
Spor,Fenerbahçe Masa Tenisi Şubesi 2015-16 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2015-16 sezonunda Türkiye Masatenisi Süper Ligi'nde tarihindeki 4. şampiyonluğunu kazanmıştır.
Spor,2014-15 Kadınlar Ligi (buz hokeyi),"2014-15 Kadınlar Ligi, Kadınlar Ligi'nin dokuzuncu sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Narmanspor oldu."
Spor,2015-16 Kadınlar Ligi (buz hokeyi),"2015-16 Kadınlar Ligi, Kadınlar Ligi'nin 10. sezonudur. Yedi takımın katıldığı ligde sezonun şampiyonu Buz Korsanları oldu."
Spor,2015 Vehbi Emre & Hamit Kaplan Turnuvası,"2015 Vehbi Emre & Hamit Kaplan Turnuvası, 04-05 Nisan 2015 tarihleri arasında İstanbul'da düzenlenen bir güreş etkinliğidir. 2015 yılında 33'üncüsü düzenlenen Uluslararası Vehbi Emre & Hamit Kaplan Güreş Turnuvası İstanbul Ahmet Cömert Spor Salonunda gerçekleştirildi.[1][2]"
Spor,2015 Yaşar Doğu Turnuvası,"2015 Yaşar Doğu Güreş Turnuvası, 28-29 Mart 2015 tarihleri arasında Türkiye'nin İstanbul kentinde  düzelenen bir güreş yarışmasıdır. 2015 yılında 43'üncüsü düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası İstanbul Ahmet Cömert Spor Salonunda gerçekleştirildi.[1][2]"
Spor,2015-16 Türkiye Bayanlar Voleybol 1. Ligi,"Türkiye Bayanlar Voleybol Ligi 2015-16 sezonu, Sultanlar Ligi'nin 32. sezonudur. Altı şehirden (İstanbul, Ankara, Bursa, Çanakkale, Trabzon ve Manisa) 12 takımın katıldığı lig, deplasmanlı normal lig + Final grubu usulüne göre oynandı. Final grubu maçlarında 16 puan toplayan Vakıfbank ligin şampiyonu olurken, baraj maçları sonunda ligi son iki sırada tamamlayan Salihli Belediyesi ve İlbank ligden düşmüştür."
Spor,2015-16 Türkiye Erkekler Voleybol 1. Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2015-16 sezonu, Efeler Ligi'nin 46. sezonudur. Altı şehirden (İstanbul, Ankara, İzmir, Bursa, Gaziantep ve Tokat) 12 takımın katıldığı lig, deplasmanlı lig + final grubu sistemiyle oynanmıştır.

Ligi Final Grubu'nda 15 puan toplayan Halkbank şampiyon tamamlarken, ligin son 2 sırasında yer alan Bornova Anadolu Lisesi ve Şahinbey Belediyesi ligden düşmüştür."
Spor,2016 Dünya Güreş Olimpiyat Elemeleri Turnuvası 2,"2016 Dünya Güreş Olimpiyat Elemeleri Turnuvası 2 6-8 Mayıs 2016 tarihlerinde Türkiye'nin İstanbul kentinde 2016 Yaz Olimpiyatları için dünya çapında düzenlenen iki eleme turnuvalarının ikincisiydi. Bu turnuvadaki yarışmacılar 2015 Dünya Güreş Şampiyonası'nda, kendi bölgesel elemelerinde veya 2016 Dünya Güreş Olimpiyat Elemeleri Turnuvası 1'de Olimpiyatlara katılmaya hak kazanamadı. Her sıklette ilk ikiye giren yarışmacılar kota almaya hak kazanmıştır."
Spor,2016-17 Efeler Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2016-17 sezonu, Efeler Ligi'nin 47. sezonudur. Yedi şehirden (İstanbul, Ankara, İzmir, Bursa, Tokat, Afyon ve Şanlıurfa) 12 takımın katıldığı lig, deplasmanlı lig + play-off sistemiyle oynanmıştır. Play-Off finalinde Arkasspor'u 3-1 yenen Halkbank ligi şampiyon tamamlarken, ligin son 2 sırasında yer alan Tokat Belediye Plevnespor ve MSK Urfa ligden düşmüştür."
Spor,2016-17 Sultanlar Ligi,"Vestel Venüs Bayanlar Voleybol Ligi 2016-17 sezonu, Sultanlar Ligi'nin 33. sezonudur. Altı şehirden (İstanbul, Ankara, Bursa, Çanakkale, Trabzon ve Manisa) 12 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Play-Off finalinde Galatasaray kulübünü 3-0 yenen Fenerbahçe kulübü ligin şampiyonu olurken, baraj maçları sonunda ligi son iki sırada tamamlayan İdmanocağı ve Sarıyer Belediyespor ligden düşmüştür."
Spor,2016'da yağlı güreş,"2016 yılında toplamda tespit edilen 91 yağlı güreş düzenlendi. 22 farklı başpehlivan birincilik kazanırken 58 başpehlivan kürsüye çıkmayı başardı. 18 kez ile en fazla birinciliği kazanan başpehlivan Recep Kara oldu. En fazla kürsüye çıkan ise 30 kez yine Recep Kara oldu. Yaş sınırından dolayı 1971 doğumlu başpehlivanlar Murat Hikmet, Ömer Arslantaş, Bayram Ertan ve Ali Özen bu sene son kez er meydanına çıkarak emekli oldu."
Spor,655. Kırkpınar Yağlı Güreşleri,"655. Kırkpınar Yağlı Güreşleri, 2016 yılında Edirne'de Sarayiçi Er Meydanı'nda gerçekleştirildi.[1] 655. Tarihi Kırkpınar Yağlı Güreşleri'nde başpehlivanlığı, finalde Mehmet Yeşil Yeşil'i yenen Recep Kara kazandı ve Kırkpınar'da 2004, 2007 ve 2008 yıllarından sonra 4. kez Başpehlivan oldu.[2]"
Spor,2015-16 Süper Lig (buz hokeyi),"2015-16 Süper Lig, Süper Lig'in 24. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Zeytinburnu Belediyespor oldu."
Spor,2016-17 Süper Lig (buz hokeyi),"2016-17 Süper Lig, Süper Lig'in 25. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Zeytinburnu Belediyespor oldu."
Spor,2016 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2016 Cumhurbaşkanlığı Türkiye Bisiklet Turu, 24 Nisan-01 Mayıs 2016 tarihleri arasında Türkiye'de, 52.si düzenlenen çok etaplı yol bisikleti yarışı organizasyonu. Yarış İstanbul'da başlamış, Selçuk'da sona ermiştir. 2.HC seviyesinde değerlendirilen tur, 2016 UCI Avrupa Turu kapsamında düzenlenmiştir. 8 Etap sonunda Caja Rural–Seguros RGA takımından José Gonçalves genel klasmanı lider tamamlayarak Turkuaz mayoyu giymiştir. Bir önceki yılın galibi Lampre–Merida takımından Kristijan Đurasek'tir.[1]"
Spor,2016 Dünya Üniversiteler Güreş Şampiyonası,2016 Dünya Üniversite Güreş Şampiyonası Türkiye'nin Çorum kentinde 25-30 Ekim 2016 tarihleri arasında 12.Dünya Üniversite Güreş Şampiyonası olarak düzenlendi.[1][2]
Spor,Fenerbahçe (erkek voleybol takımı) 2015-16 sezonu,Fenerbahçe Voleybol Takımı 2015-16 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etmiştir.
Spor,Fenerbahçe (erkek voleybol takımı) 2016-17 sezonu,"Fenerbahçe Voleybol Takımı 2016-17 sezonunda Türkiye Erkekler Voleybol Ligi'nde normal sezonu lider bitirse de, play-off yarı finalinde Arkasspor'a elendi ve klasman maçlarında Ziraat Bankası'ı mağlup ederek Türkiye üçüncüsü oldu."
Spor,Fenerbahçe Masa Tenisi Şubesi 2015-16 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2015-16 sezonunda Türkiye Masatenisi Süper Ligi'nde tarihindeki 4. şampiyonluğunu kazanmıştır.
Spor,Fenerbahçe Masa Tenisi Şubesi 2016-17 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2016-17 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiştir.
Spor,2015-16 Kadınlar Ligi (buz hokeyi),"2015-16 Kadınlar Ligi, Kadınlar Ligi'nin 10. sezonudur. Yedi takımın katıldığı ligde sezonun şampiyonu Buz Korsanları oldu."
Spor,2016-17 Kadınlar Ligi (buz hokeyi),"2016-17 Kadınlar Ligi, Kadınlar Ligi'nin 11. sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Narmanspor oldu."
Spor,2016 Vehbi Emre & Hamit Kaplan Turnuvası,"2016 Vehbi Emre & Hamit Kaplan Turnuvası, 30-31 Ocak 2016 tarihleri arasında İstanbul'da düzenlenen bir güreş etkinliğidir. 2016 yılında 34'incisi düzenlenen Uluslararası Vehbi Emre & Hamit Kaplan Güreş Turnuvası İstanbul Ahmet Cömert Spor Salonunda gerçekleştirildi.[1][2]"
Spor,2016 Yaşar Doğu Turnuvası,"2016 Yaşar Doğu Güreş Turnuvası, 05-07 Şubat 2016 tarihleri arasında Türkiye'nin İstanbul kentinde  düzelenen bir güreş yarışmasıdır. 2016 yılında 44’üncüsü düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası İstanbul Ahmet Cömert Spor Salonunda gerçekleştirildi.[1][2]"
Spor,2016 Yaz Olimpiyatları'nda Türkiye,"Türkiye, 5-21 Ağustos tarihleri arasında Rio'da düzenlenen 2016 Yaz Olimpiyatları'na katıldı. 55'i erkek, 48'i kadın toplam 103 sporcuyla mücadele veren ülke, Rio'da kazandığı 1 altın, 3 gümüş ve 4 bronz madalyayla, 41. sırada yer aldı."
Spor,2016-17 Efeler Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2016-17 sezonu, Efeler Ligi'nin 47. sezonudur. Yedi şehirden (İstanbul, Ankara, İzmir, Bursa, Tokat, Afyon ve Şanlıurfa) 12 takımın katıldığı lig, deplasmanlı lig + play-off sistemiyle oynanmıştır. Play-Off finalinde Arkasspor'u 3-1 yenen Halkbank ligi şampiyon tamamlarken, ligin son 2 sırasında yer alan Tokat Belediye Plevnespor ve MSK Urfa ligden düşmüştür."
Spor,2016-17 Sultanlar Ligi,"Vestel Venüs Bayanlar Voleybol Ligi 2016-17 sezonu, Sultanlar Ligi'nin 33. sezonudur. Altı şehirden (İstanbul, Ankara, Bursa, Çanakkale, Trabzon ve Manisa) 12 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Play-Off finalinde Galatasaray kulübünü 3-0 yenen Fenerbahçe kulübü ligin şampiyonu olurken, baraj maçları sonunda ligi son iki sırada tamamlayan İdmanocağı ve Sarıyer Belediyespor ligden düşmüştür."
Spor,2017 Antalya Açık,"2017 Antalya Açık, çim kortta oynanan bir erkekler tenis turnuvasıdır. Antalya Açık'ın 1. turnuvası ve 2017 ATP Dünya Turu'nun ATP World Tour 250 Serisi'nin bir parçasıdır. 25 Haziran - 1 Temmuz tarihleri arasında Antalya, Belek'te Kaya Palazzo Resort'ta gerçekleştirildi."
Spor,2017 Avrupa Kadınlar Basketbol Şampiyonası B grubu,EuroBasket Kadınlar 2017 B grubu maçları 16 - 19 Haziran 2017 tarihleri arasında Çekya'nın Hradec Králové kentinde oynanmıştır.
Spor,2017 Yaz İşitme Engelliler Olimpiyat Oyunları,"2017 Yaz İşitme Engelliler Olimpiyat Oyunları ya da resmî adıyla 23. Yaz İşitme Engelliler Olimpiyat Oyunları, 18 Temmuz-30 Temmuz 2017 tarihleri arasında Türkiye'nin Samsun şehrinde gerçekleştirilen uluslararası çoklu spor etkinliği.[1]"
Spor,2017-18 Efeler Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2017-18 sezonu, Efeler Ligi'nin 48. sezonudur. Altı şehirden (İstanbul, Ankara, İzmir, Bursa, Afyon ve Gümüşhane) 12 takımın katıldığı lig, deplasmanlı lig + play-off sistemiyle oynanmıştır. Play-Off finalinde Arkasspor'u 3-1 yenen Halkbank ligi şampiyon tamamlarken, ligin son 2 sırasında yer alan Beşiktaş ve TKD KE Gümüşhane Torul Gençlik ligden düşmüştür."
Spor,2017-18 Sultanlar Ligi,"Vestel Venüs Kadınlar Voleybol Ligi 2017-18 sezonu, Sultanlar Ligi'nin 34. sezonudur. Beş şehirden (İstanbul, Ankara, Bursa, Çanakkale ve Manisa) 12 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Play-Off finalinde Eczacıbaşı Vitra kulübünü 3-2 yenen Vakıfbank kulübü ligin şampiyonu olurken, baraj maçları sonunda ligi tamamlayan İlbank ile ligden çekilen Bursa Büyükşehir Belediyesi ve Seramiksan ligden düşmüştür.

Not: Çanakkale Belediyesi kulübü normal sezon sonunda ligden düşmüş olsa da, ligden çekilen Bursa Büyükşehir Belediyesi yerine yeniden lige dahil edilmiştir."
Spor,656. Kırkpınar Yağlı Güreşleri,"656. Kırkpınar Yağlı Güreşleri, 2017 yılında Edirne'de Sarayiçi Er Meydanı'nda gerçekleştirildi.[1] 656. Tarihi Kırkpınar Yağlı Güreşleri'nde başpehlivanlığı, finalde Orhan Okulu'yu yenen İsmail Balaban kazandı.[2][3]"
Spor,2017 Avrupa Basketbol Şampiyonası,"2017 Avrupa Basketbol Şampiyonası, FIBA Avrupa tarafından düzenlenen 40. Avrupa Basketbol Şampiyonası. 2017 yılından itibaren kıtasal şampiyonalar, FIBA Basketbol Dünya Kupası'nınkine benzer bir eleme sistemiyle her dört yılda bir organize edilecek.[1] Finlandiya, İsrail, Romanya ve Türkiye şampiyonaya ev sahipliği yaptı. Sinan Erdem Spor Salonu'nda oynanan 2017 Avrupa Basketbol Şampiyonası finalini 93-85'lik skor ile Slovenya kazandı."
Spor,2017 Avrupa Gençlik Olimpik Kış Festivali,"2017 Avrupa Gençlik Olimpik Kış Festivali, 38 ülkeden 1241 sporcunun katılımıyla 12-17 Şubat 2017 tarihleri arasında Türkiye'nin Erzurum kentinde düzenlendi.[1]"
Spor,2017 Avrupa Karate Şampiyonası,2017 Avrupa Karate Şampiyonası 52.ncisi olarak 4-7 Mayıs 2017 tarihleri arasında Türkiye'nin Kocaeli kentindeki Şehit Polis Recep Topaloğlu Spor Salonu'nda gerçekleştirilmiştir.
Spor,2016-17 Süper Lig (buz hokeyi),"2016-17 Süper Lig, Süper Lig'in 25. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Zeytinburnu Belediyespor oldu."
Spor,2017-18 Süper Lig (buz hokeyi),"2017-18 Süper Lig, Süper Lig'in 26. sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Zeytinburnu Belediyespor oldu."
Spor,2017 Cumhurbaşkanlığı Türkiye Bisiklet Turu,"2017 Cumhurbaşkanlığı Türkiye Bisiklet Turu, 10 Ekim-15 Ekim 2017 tarihleri arasında Türkiye'de düzenlenen, Cumhurbaşkanlığı Türkiye Bisiklet Turu’nun 53.sü olan çok etaplı yol bisikleti yarışı organizasyonu. Yarışın normalde 18-23 Nisan'da yapılması planlanmasına rağmen Şubat ayında 10-15 Ekim'e ertelendi.[1]"
Spor,2017 Dünya Atletizm Şampiyonası'nda Türkiye,"Türkiye, 4-13 Ağustos 2017 tarihleri arasında İngiltere, Londra'da düzenlenecek 2017 Dünya Atletizm Şampiyonası'nda yarışmıştır."
Spor,Fenerbahçe (erkek voleybol takımı) 2016-17 sezonu,"Fenerbahçe Voleybol Takımı 2016-17 sezonunda Türkiye Erkekler Voleybol Ligi'nde normal sezonu lider bitirse de, play-off yarı finalinde Arkasspor'a elendi ve klasman maçlarında Ziraat Bankası'ı mağlup ederek Türkiye üçüncüsü oldu."
Spor,Fenerbahçe (erkek voleybol takımı) 2017-18 sezonu,Fenerbahçe Voleybol Takımı 2017-18 sezonunda Türkiye Erkekler Voleybol Ligi'nde normal sezonu üçüncü bitirdi; play-off çeyrek finalinde elendi ve klasman maçları sonucunda Türkiye yedincisi oldu.
Spor,Fenerbahçe Masa Tenisi Şubesi 2016-17 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2016-17 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiştir.
Spor,Fenerbahçe Masa Tenisi Şubesi 2017-18 sezonu,Fenerbahçe Masa Tenisi Şubesi erkek takımı 2017-18 sezonunda Türkiye Masatenisi Süper Ligi'nde mücadele etmiştir.
Spor,2017 İslami Dayanışma Oyunları'nda Türkiye,"Türkiye, 12-22 Mayıs tarihleri arasında Bakü'de düzenlen 2017 İslami Dayanışma Oyunları'nın katılımcılarındandır. 205'i erkek, 132'si kadın toplam 337 Türk sporcu oyunlarda yer aldı.[2]"
Spor,2016-17 Kadınlar Ligi (buz hokeyi),"2016-17 Kadınlar Ligi, Kadınlar Ligi'nin 11. sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Narmanspor oldu."
Spor,2017-18 Kadınlar Ligi (buz hokeyi),"2017-18 Kadınlar Ligi, Kadınlar Ligi'nin 12. sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Buz Korsanları oldu."
Spor,2017 Vehbi Emre & Hamit Kaplan Turnuvası,"2017 Vehbi Emre & Hamit Kaplan Turnuvası, 04-05 Mart 2017 tarihleri arasında İstanbul'da düzenlenen bir güreş etkinliğidir. 2018 yılında 35’incisi düzenlenen Uluslararası Vehbi Emre & Hamit Kaplan Güreş Turnuvası İstanbul Ahmet Cömert Spor Salonunda gerçekleştirildi.[1][2]"
Spor,2017 Yaşar Doğu Turnuvası,"2017 Yaşar Doğu Güreş Turnuvası, 10-12 Mart 2017 tarihleri arasında Türkiye'nin İstanbul kentinde  düzelenen bir güreş yarışmasıdır. 2017 yılında 45’incisi düzenlenen Uluslararası Yaşar Doğu Güreş Turnuvası İstanbul Bağcılar Olimpik Spor Salonunda gerçekleştirildi.[1][2]"
Spor,2017 Okçuluk Dünya Kupası,"2017 Okçuluk Dünya Kupası, Dünya Okçuluk Federasyonu tarafından her yıl düzenlenen Okçuluk Dünya Kupası'nın 12. organizasyonu. 4 ön aşamanın yerleri: 16-21 Mayıs tarihleri arasında Çin'in Şanghay şehrinde ilk ayak, ikinci ayak 06-11 Haziran'da Antalya'da, üçüncü ayak 20-25 Haziran'da Salt Lake City, ABD'de ve son ayak 8-13 Ağustos'ta Berlin, Almanya'da. Finaller 2-3 Eylül'de İtalya, Roma'da yapılmıştır.[1]"
Spor,2017-18 Efeler Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 2017-18 sezonu, Efeler Ligi'nin 48. sezonudur. Altı şehirden (İstanbul, Ankara, İzmir, Bursa, Afyon ve Gümüşhane) 12 takımın katıldığı lig, deplasmanlı lig + play-off sistemiyle oynanmıştır. Play-Off finalinde Arkasspor'u 3-1 yenen Halkbank ligi şampiyon tamamlarken, ligin son 2 sırasında yer alan Beşiktaş ve TKD KE Gümüşhane Torul Gençlik ligden düşmüştür."
Spor,2017-18 Sultanlar Ligi,"Vestel Venüs Kadınlar Voleybol Ligi 2017-18 sezonu, Sultanlar Ligi'nin 34. sezonudur. Beş şehirden (İstanbul, Ankara, Bursa, Çanakkale ve Manisa) 12 takımın katıldığı lig, deplasmanlı normal lig + Play-Off usulüne göre oynandı. Play-Off finalinde Eczacıbaşı Vitra kulübünü 3-2 yenen Vakıfbank kulübü ligin şampiyonu olurken, baraj maçları sonunda ligi tamamlayan İlbank ile ligden çekilen Bursa Büyükşehir Belediyesi ve Seramiksan ligden düşmüştür.

Not: Çanakkale Belediyesi kulübü normal sezon sonunda ligden düşmüş olsa da, ligden çekilen Bursa Büyükşehir Belediyesi yerine yeniden lige dahil edilmiştir."
Spor,2018 Antalya Açık - Tekler,"Yūichi Sugita turnuvanın son şampiyonuydu, ancak ikinci turda Pierre-Hugues Herbert'e kaybetti."
Spor,2018 İstanbul Açık,"2018 İstanbul Açık (sponsorlu adıyla TEB BNP Paribas İstanbul Açık olarak da bilinir), açık toprak kortlarda oynanan erkek tenis turnuvasıdır.[1] İstanbul Açık'ın dördüncü yılı ve bir ATP World Tour 250 etkinliğidir. 30 Nisan-6 Mayıs 2018 tarihleri arasında İstanbul'da bulunan Koza World of Sports Arena'da gerçekleştirilmiştir."
